hash,user_id,id_user_post,name,timestamp,platform,img_id,party,image_url
3f4a94a5f5834b8a,fdp_sh,ig_fdp_sh_CUQQudUoPen,FDP Schleswig-Holstein,1632600441,ig,ig_fdp_sh_CUQQudUoPen,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94a5f5834b8a.jpg
3f4a94a5f5834b8a,1865450930376403,fb_1865450930376403_2973815656206586,FDP Ortsverband Wittlich-Land Manderscheid,1632644170,fb,fb_1865450930376403_2973815656206586,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94a5f5834b8a.jpg
3f4a94a5f5834b8a,204155906325167,fb_204155906325167_6184989991575032,FDP Ahlen,1632601800,fb,fb_204155906325167_6184989991575032,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94a5f5834b8a.jpg
3f4a94a5f5834b8a,1414171832181577,fb_1414171832181577_2960711497527595,FDP Weilerswist,1632643426,fb,fb_1414171832181577_2960711497527595,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94a5f5834b8a.jpg
3f4a94a5f5834b8a,167807820022176,fb_167807820022176_2380518592084410,Henning Höne,1632649940,fb,fb_167807820022176_2380518592084410,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94a5f5834b8a.jpg
3f4a94a5f5834b8a,1235233146568079,fb_1235233146568079_4451894934901868,FDP Hameln-Pyrmont,1632581070,fb,fb_1235233146568079_4451894934901868,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94a5f5834b8a.jpg
3f4a94a5f5834b8a,693230591142443,fb_693230591142443_1315757128889783,FDP Pirmasens-Land,1632644483,fb,fb_693230591142443_1315757128889783,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94a5f5834b8a.jpg
3f4a94a5f5834b8a,252649975617800,fb_252649975617800_870631110486347,FDP Pirmasens,1632644487,fb,fb_252649975617800_870631110486347,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94a5f5834b8a.jpg
3f4a94a5f5834b8a,christian.kopp.77,ig_christian.kopp.77_CUP6hiWIMoM,Christian Kopp,1632588801,ig,ig_christian.kopp.77_CUP6hiWIMoM,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94a5f5834b8a.jpg
3f4a94b575834b8a,484229088423259,fb_484229088423259_1894124157433738,FDP Neustadt an der Weinstraße,1632642307,fb,fb_484229088423259_1894124157433738,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,239222759883618,fb_239222759883618_1275294996276384,Thorsten Leineweber,1632584114,fb,fb_239222759883618_1275294996276384,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,113444252101964,fb_113444252101964_4215952241851124,FDP Stuttgart,1632645986,fb,fb_113444252101964_4215952241851124,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,283779588470238,fb_283779588470238_1999066236941556,Simon Kell,1632643258,fb,fb_283779588470238_1999066236941556,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,21289227249,fb_21289227249_10159584760677250,FDP,1632574909,fb,fb_21289227249_10159584760677250,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,1900306943633489,fb_1900306943633489_2888815508115956,FDP Barnim,1632641805,fb,fb_1900306943633489_2888815508115956,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,245024452288214,fb_245024452288214_2928425423948090,FDP Ortsverband Steinhagen,1632579358,fb,fb_245024452288214_2928425423948090,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,196218843725115,fb_196218843725115_5073579752655642,FDP Jüchen,1632643249,fb,fb_196218843725115_5073579752655642,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,2255304168058621,fb_2255304168058621_3011300922458938,FDP Baierbrunn,1632647654,fb,fb_2255304168058621_3011300922458938,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,144549795586969,fb_144549795586969_6262163167158904,FDP Tübingen,1632594099,fb,fb_144549795586969_6262163167158904,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,39050593738,fb_39050593738_10159640418728739,Lechenich,1632593287,fb,fb_39050593738_10159640418728739,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,325906700920432,fb_325906700920432_1888357984675288,Oberharzer Liberale - FDP,1632649456,fb,fb_325906700920432_1888357984675288,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,728124720561306,fb_728124720561306_6340727152634340,FDP Eimsbüttel,1632662616,fb,fb_728124720561306_6340727152634340,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,362274610518598,fb_362274610518598_4467191360026882,FDP Kriftel,1632652044,fb,fb_362274610518598_4467191360026882,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,2294374590818394,fb_2294374590818394_3007363326186180,FDP Märkisch-Oderland,1632638617,fb,fb_2294374590818394_3007363326186180,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,490421937678325,fb_490421937678325_4348432625210551,FDP im Rhein-Kreis Neuss,1632643226,fb,fb_490421937678325_4348432625210551,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,763910583697170,fb_763910583697170_4401643203257205,FDP Jena-Saale-Holzland,1632579671,fb,fb_763910583697170_4401643203257205,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,164131966966839,fb_164131966966839_4488544611192198,FDP Schleswig-Holstein,1632598915,fb,fb_164131966966839_4488544611192198,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,324850224371870,fb_324850224371870_1769222843267927,FDP Limburgerhof,1632576614,fb,fb_324850224371870_1769222843267927,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,1809612912702100,fb_1809612912702100_2938248426505204,Freie Demokraten Marburg-Biedenkopf,1632594742,fb,fb_1809612912702100_2938248426505204,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3f4a94b575834b8a,111133537725305,fb_111133537725305_224655006373157,Michael Goldschmidt FDP Direktwahlkandidat BTW21,1632576675,fb,fb_111133537725305_224655006373157,FDP,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3f4a94b575834b8a.png
3fe09ec0013f72e9,1581645982136631,fb_1581645982136631_2678235325811019,DIE LINKE. Hörstel,1630935663,fb,fb_1581645982136631_2678235325811019,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,1454604608109285,fb_1454604608109285_3097682967134766,DIE LINKE. Greven,1630935864,fb,fb_1454604608109285_3097682967134766,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,204603322929614,fb_204603322929614_4566347986755104,DIE LINKE. Schwerin,1631008410,fb,fb_204603322929614_4566347986755104,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,101065286702367,fb_101065286702367_2217397351735806,DIE LINKE. Dresden,1630944572,fb,fb_101065286702367_2217397351735806,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,952818414815219,fb_952818414815219_4324711440959216,Karsten Kolbe,1631178482,fb,fb_952818414815219_4324711440959216,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,336305539892965,fb_336305539892965_1788660187990819,Kristian Ronneburg,1631038631,fb,fb_336305539892965_1788660187990819,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,624216044300392,fb_624216044300392_4285377891517504,DIE LINKE Kreisverband Heilbronn-Unterland,1631212139,fb,fb_624216044300392_4285377891517504,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,47694585682,fb_47694585682_10157809256190683,DIE LINKE,1630935171,fb,fb_47694585682_10157809256190683,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,1386337094927789,fb_1386337094927789_3109881429240005,DIE LINKE. Ostalb,1630948747,fb,fb_1386337094927789_3109881429240005,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,203933859649610,fb_203933859649610_4445724412137179,Jan Korte,1631018461,fb,fb_203933859649610_4445724412137179,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,637712686627208,fb_637712686627208_1558915404506927,DIE LINKE. Mettingen,1630935632,fb,fb_637712686627208_1558915404506927,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,433410580445014,fb_433410580445014_1282768272175903,DIE LINKE. Ochtrup,1630935807,fb,fb_433410580445014_1282768272175903,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,998055180227538,fb_998055180227538_4737450079621344,DIE LINKE. Duisburg,1631439023,fb,fb_998055180227538_4737450079621344,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,169916066446353,fb_169916066446353_3888948287876427,DIE LINKE. Gelsenkirchen,1630939613,fb,fb_169916066446353_3888948287876427,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,565612250190386,fb_565612250190386_4307405866010987,DIE LINKE.Schaumburg,1630959364,fb,fb_565612250190386_4307405866010987,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,146602242069785,fb_146602242069785_4463781433685156,DIE LINKE. Chemnitz,1631193552,fb,fb_146602242069785_4463781433685156,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,259442704144526,fb_259442704144526_4312061708882585,Die Linke Kreisverband Steinfurt,1630935532,fb,fb_259442704144526_4312061708882585,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,848161208636632,fb_848161208636632_4206260396160013,Die Linke Steinfurt,1630935706,fb,fb_848161208636632_4206260396160013,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,166527263371809,fb_166527263371809_4619656488058842,DIE LINKE. Spiesen-Elversberg,1631035793,fb,fb_166527263371809_4619656488058842,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,106625241651806,fb_106625241651806_141840941463569,Gerrit Bresch,1630935922,fb,fb_106625241651806_141840941463569,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,171067656280362,fb_171067656280362_4240315309355556,Philipp Wohlfeil,1630935700,fb,fb_171067656280362_4240315309355556,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,1412912915641918,fb_1412912915641918_3259651494301375,DIE LINKE. Emsdetten,1630935761,fb,fb_1412912915641918_3259651494301375,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,233148356783837,fb_233148356783837_4152666654831968,DIE LINKE Kreisverband Paderborn,1631100226,fb,fb_233148356783837_4152666654831968,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,461336910585616,fb_461336910585616_4585254568193809,DIE LINKE.Coburg,1630937442,fb,fb_461336910585616_4585254568193809,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,151559948241325,fb_151559948241325_4564132140317395,DIE LINKE. KV Göppingen,1631228894,fb,fb_151559948241325_4564132140317395,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,1974225496124117,fb_1974225496124117_2959153944297929,DIE LINKE. Ortsverband Ibbenbüren - Tecklenburger Land,1630935733,fb,fb_1974225496124117_2959153944297929,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
3fe09ec0013f72e9,134406216635413,fb_134406216635413_4337945469614779,DIE LINKE. Kreisverband Ludwigsburg,1630942634,fb,fb_134406216635413_4337945469614779,DIE LINKE,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/3fe09ec0013f72e9.png
41cdd73c01d97479,zero_waste_deutschland,ig_zero_waste_deutschland_CUAelQyKWH4,Nachhaltigkeitstipps für alle💚,1632070835,ig,ig_zero_waste_deutschland_CUAelQyKWH4,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,1091824858961465345,tw_1091824858961465345_1429094508747182081,NA,1629504000,tw,tw_1091824858961465345_1429094508747182081,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,391504620,tw_391504620_1441152296516206592,NA,1632355200,tw,tw_391504620_1441152296516206592_1,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,188836444479138,fb_188836444479138_4941365352559533,NAJU Niedersachsen,1631634241,fb,fb_188836444479138_4941365352559533,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,life_verkehrswende,ig_life_verkehrswende_CUKbYVnML-u,gerecht mobil,1632404701,ig,ig_life_verkehrswende_CUKbYVnML-u,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,1275147551847731200,tw_1275147551847731200_1431594822515793926,NA,1630108800,tw,tw_1275147551847731200_1431594822515793926,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,152887158103470,fb_152887158103470_4451218091603667,Evangelisch in Mülheim - Kirchenkreis An der Ruhr,1631525314,fb,fb_152887158103470_4451218091603667,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,152887158103470,fb_152887158103470_4487326147992861,Evangelisch in Mülheim - Kirchenkreis An der Ruhr,1632476228,fb,fb_152887158103470_4487326147992861,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,1275147551847731200,tw_1275147551847731200_1439916702742032388,NA,1632096000,tw,tw_1275147551847731200_1439916702742032388,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,579592418803696,fb_579592418803696_4326743904088510,DGB Nordbaden,1632313364,fb,fb_579592418803696_4326743904088510,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,nabu_suedost.niedersachsen,ig_nabu_suedost.niedersachsen_CUMk6XfM1dp,NABU Regionalgeschäftsstelle,1632476807,ig,ig_nabu_suedost.niedersachsen_CUMk6XfM1dp_2,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,5720810561,fb_5720810561_10165438306470562,Hochschule Niederrhein Krefeld & Mönchengladbach,1632431228,fb,fb_5720810561_10165438306470562,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,5720810561,fb_5720810561_10165438307520562,Hochschule Niederrhein Krefeld & Mönchengladbach,1632431267,fb,fb_5720810561_10165438307520562,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,700223213324657,fb_700223213324657_4889008881112715,2000m2,1630692066,fb,fb_700223213324657_4889008881112715,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,383499929045500,fb_383499929045500_968706100524877,Bündnis 90/Die Grünen Küste Dänischer Wohld,1632341966,fb,fb_383499929045500_968706100524877,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,80267889,tw_80267889_1440250238241890321,NA,1632182400,tw,tw_80267889_1440250238241890321,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,fridaysforfuture.celle,ig_fridaysforfuture.celle_CTpH40yMz8J,Fridays For Future Celle,1631287185,ig,ig_fridaysforfuture.celle_CTpH40yMz8J,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,101254575467244,fb_101254575467244_180024267590274,Sven Wingerter,1632427217,fb,fb_101254575467244_180024267590274,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
41cdd73c01d97479,485751594,tw_485751594_1440708223225397248,jtrittin,1632268800,tw,tw_485751594_1440708223225397248,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/41cdd73c01d97479.jpg
4303f4766d8e9d32,1548351238767524,fb_1548351238767524_2985291211740179,Sebastian Striegel,1630911277,fb,fb_1548351238767524_2985291211740179,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,335194336586638,fb_335194336586638_3961029907336378,Bündnis 90 / Die Grünen - KV Hagen,1631042587,fb,fb_335194336586638_3961029907336378,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,460879450706525,fb_460879450706525_4239172876210478,Sven W. Tritschler,1630931777,fb,fb_460879450706525_4239172876210478,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,476136372481263,fb_476136372481263_5242172245877628,Grüne Unterföhring,1631018599,fb,fb_476136372481263_5242172245877628,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,203162839699700,fb_203162839699700_5038652002817402,Bündnis 90/Die Grünen Kreisverband Darmstadt-Dieburg,1630934475,fb,fb_203162839699700_5038652002817402,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,102419735008984,fb_102419735008984_318208250096797,Johannes Wagner,1630947258,fb,fb_102419735008984_318208250096797,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,249680911789636,fb_249680911789636_4443418399082512,BÜNDNIS 90/DIE GRÜNEN SCHWARZWALD-BAAR-KREIS,1630941365,fb,fb_249680911789636_4443418399082512,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,349780828756016,fb_349780828756016_1462224154178339,Misbah Khan,1630931471,fb,fb_349780828756016_1462224154178339,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,138175116312030,fb_138175116312030_4079152118880957,"Grüne, Bayreuth/ Land",1630973422,fb,fb_138175116312030_4079152118880957,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,168690000367058,fb_168690000367058_846600725909312,Grüner Landkreis Landsberg,1630921663,fb,fb_168690000367058_846600725909312,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,234233933684975,fb_234233933684975_1266644907110534,Kirsten Kappert-Gonther,1630921315,fb,fb_234233933684975_1266644907110534,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,805370516512304,fb_805370516512304_1428490264200323,Extinction Rebellion Ruhrgebiet,1630948902,fb,fb_805370516512304_1428490264200323,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,1384086718497030,fb_1384086718497030_2924496541122699,Bündnis 90/Die Grünen Vorpommern-Rügen - Stralsund,1631008752,fb,fb_1384086718497030_2924496541122699,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,212729362523836,fb_212729362523836_1206631353133627,Birkach-Plieningen - Bündnis 90 / Die Grünen,1630959097,fb,fb_212729362523836_1206631353133627,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,364612490985276,fb_364612490985276_977368296376356,Bündnis 90/Die Grünen Dillenburg,1630867857,fb,fb_364612490985276_977368296376356,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,1055027948013492,fb_1055027948013492_1904891026360509,Bündnis Oberpfalz gegen Rechts,1630864060,fb,fb_1055027948013492_1904891026360509,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,198081108519,fb_100045139321790_389998672514774,Max Prosa,1630951300,fb,fb_100045139321790_389998672514774,NA,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,132509030243735,fb_132509030243735_1870884559739498,Bündnis 90 / Die Grünen KV Fulda,1631031286,fb,fb_132509030243735_1870884559739498,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,712459832179055,fb_712459832179055_4336571046434564,Grüne Oberfranken,1630973401,fb,fb_712459832179055_4336571046434564,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,472540916218076,fb_472540916218076_2136107176528100,Grüne Bamberg-Land,1630935299,fb,fb_472540916218076_2136107176528100,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,240065806192569,fb_240065806192569_1727834527415682,GRÜNE in Wendlingen,1630997558,fb,fb_240065806192569_1727834527415682,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
4303f4766d8e9d32,406101222735690,fb_406101222735690_4603092079703229,Bündnis 90/Die Grünen Bornheim,1630881974,fb,fb_406101222735690_4603092079703229,DIE GRÜNEN,https://raw.githubusercontent.com/nicolarighetti/polarvis-german-election-2021/main/data/top_images_normalized/4303f4766d8e9d32.jpg
